Date,Open,High,Low,Close,Adj Close,Volume,Day
2016-10-20,117.730003,117.970001,117.029999,117.709999,111.593727,18132200,667
2016-10-21,117.800003,118.220001,117.410004,118.150002,112.01088,15707800,668
2016-10-24,118.910004,119.650002,118.889999,119.57,113.357094,19143000,669
2016-10-25,119.639999,119.660004,119.010002,119.190002,112.996849,20341800,670
2016-10-26,118.419998,119.029999,118.029999,118.379997,112.22892,20463700,671
2016-10-27,118.889999,118.989998,117.669998,117.839996,111.716988,19099800,672
2016-10-28,117.5,118.110001,116.739998,117.099998,111.015434,35369300,673
2016-10-31,117.529999,117.529999,116.93,116.989998,110.911156,18749400,674
2016-11-01,117.190002,117.209999,115.099998,116.110001,110.076874,23498700,675
2016-11-02,116.029999,116.300003,114.889999,115.18,109.19519,26960100,676
2016-11-03,114.989998,115.370003,113.919998,114.050003,108.123924,36205200,677
2016-11-04,113.769997,114.540001,113.449997,113.650002,107.744682,26997500,678
2016-11-07,115.489998,116.470001,115.300003,116.349998,110.304405,26591200,679
2016-11-08,116.230003,117.639999,115.959999,117.110001,111.024925,20777900,680
2016-11-09,115.739998,117.839996,115.599998,117.650002,111.53685,70234400,681
2016-11-10,118.220001,118.379997,114.199997,115.75,109.735573,72825400,682
2016-11-11,115.25,116.050003,114.839996,115.800003,109.782974,41115200,683
2016-11-14,115.830002,115.940002,114.029999,114.629997,108.673767,35906000,684
2016-11-15,115.5,116.620003,115.330002,116.220001,110.18116,31796600,685
2016-11-16,115.669998,116.989998,115.669998,116.910004,110.835312,16538100,686
2016-11-17,116.849998,117.779999,116.610001,117.760002,111.641151,20598600,687
2016-11-18,117.900002,118.099998,117.209999,117.32,111.223991,16428700,688
2016-11-21,117.610001,118.650002,117.57,118.540001,112.380608,20268500,689
2016-11-22,119.010002,119.190002,118.610001,118.900002,112.721901,18850600,690
2016-11-23,118.510002,118.639999,117.900002,118.419998,112.266869,22926000,691
2016-11-25,118.559998,118.849998,118.419998,118.800003,112.627098,7162800,692
2016-11-28,118.650002,119.080002,118.410004,118.529999,112.371132,13479000,693
2016-11-29,118.639999,119.510002,118.300003,118.940002,112.759819,18553000,694
2016-11-30,119.089996,119.129997,117.459999,117.5,111.394638,30405300,695
2016-12-01,117.459999,117.470001,115.290001,115.470001,109.470131,39796600,696
2016-12-02,115.540001,116.160004,115.220001,115.699997,109.688156,32876800,697
2016-12-05,116.300003,117.059998,115.769997,116.599998,110.541412,21419700,698
2016-12-06,116.93,117.080002,116.389999,116.879997,110.80687,27293300,699
2016-12-07,116.639999,118.510002,116.290001,118.360001,112.209953,26622400,700
2016-12-08,118.410004,118.870003,118.18,118.57,112.40905,18578400,701
2016-12-09,119.010002,119.540001,119,119.5,113.290726,21863100,702
2016-12-12,118.970001,119.209999,118.470001,118.959999,112.778778,23259300,703
2016-12-13,119.32,121.110001,119.32,120.459999,114.200836,54477900,704
2016-12-14,120.610001,121,119.860001,120.209999,113.963837,28746000,705
2016-12-15,120.370003,121.110001,120.080002,120.400002,114.143959,22762300,706
2016-12-16,120.339996,120.580002,119.360001,119.599998,113.72084,26283900,707
2016-12-19,119.720001,120.830002,119.550003,120.089996,114.18676,21138700,708
2016-12-20,120.470001,120.769997,120.330002,120.550003,114.624146,11461800,709
2016-12-21,120.599998,120.68,120.190002,120.459999,114.538559,7079300,710
2016-12-22,120.470001,120.5,119.650002,120.120003,114.215286,16645000,711
2016-12-23,119.919998,120.25,119.809998,120.199997,114.291321,9007500,712
2016-12-27,120.459999,121.519997,120.410004,120.82,114.880867,16110600,713
2016-12-28,121.080002,121.190002,119.800003,119.879997,113.987068,17975200,714
2016-12-29,119.849998,120.129997,119.330002,119.709999,113.825424,13267500,715
2016-12-30,119.940002,119.949997,118.139999,118.480003,112.655907,41749000,716
2017-01-03,119.269997,119.989998,118.889999,119.540001,113.663773,22307600,717
2017-01-04,119.669998,120.410004,119.660004,120.190002,114.281837,19749100,718
2017-01-05,120.099998,120.949997,120.099998,120.870003,114.928398,20644300,719
2017-01-06,121,122.25,120.690002,121.93,115.936295,24074300,720
2017-01-09,122.029999,122.550003,121.949997,122.330002,116.316628,18909200,721
2017-01-10,122.379997,122.970001,122.099998,122.599998,116.573372,16176600,722
2017-01-11,122.650002,122.93,122.019997,122.93,116.887138,20686000,723
2017-01-12,122.489998,122.82,121.599998,122.739998,116.706482,19622500,724
2017-01-13,122.800003,123.370003,122.800003,123.160004,117.10585,16930800,725
2017-01-17,122.839996,123.029999,122.43,122.790001,116.754013,14538500,726
2017-01-18,122.970001,123.160004,122.660004,123.040001,116.991722,12499700,727
2017-01-19,123.220001,123.650002,122.720001,122.980003,116.934677,12710700,728
2017-01-20,123.519997,123.830002,122.919998,123.25,117.191383,22091000,729
2017-01-23,123.169998,123.529999,122.57,123.349998,117.286499,17434200,730
2017-01-24,123.589996,124.370003,123.379997,124.18,118.075722,17640900,731
2017-01-25,124.959999,125.459999,124.849998,125.43,119.264244,15036200,732
2017-01-26,125.599998,125.82,125.339996,125.559998,119.387863,16052200,733
2017-01-27,125.830002,125.919998,125.389999,125.800003,119.616058,15053000,734
2017-01-30,125.379997,125.379997,124.129997,124.82,118.684242,25006700,735
2017-01-31,124.379997,124.599998,123.849998,124.57,118.446518,19091100,736
2017-02-01,125.449997,125.68,124.860001,125.43,119.264244,22861900,737
2017-02-02,125.209999,125.699997,124.860001,125.32,119.159653,15101400,738
2017-02-03,125.449997,125.809998,125.330002,125.68,119.501938,16957200,739
2017-02-06,125.470001,125.849998,125.349998,125.830002,119.6446,11630100,740
2017-02-07,126.089996,126.550003,125.970001,126.290001,120.081955,17541100,741
2017-02-08,126.120003,126.68,125.879997,126.5,120.281647,12569100,742
2017-02-09,126.629997,127.239998,126.559998,126.959999,120.71904,17542700,743
2017-02-10,127.239998,127.559998,127.019997,127.379997,121.118393,13915700,744
2017-02-13,127.769997,128.259995,127.720001,128.100006,121.803001,19120200,745
2017-02-14,128.149994,128.539993,127.739998,128.529999,122.211845,16333500,746
2017-02-15,128.440002,129.350006,128.369995,129.289993,122.934509,17891400,747
2017-02-16,129.369995,129.630005,128.919998,129.25,122.8965,15098300,748
2017-02-17,129.059998,129.820007,129.039993,129.809998,123.428947,15563700,749
2017-02-21,130.059998,130.529999,129.990005,130.449997,124.037491,18479600,750
2017-02-22,130.330002,130.589996,130.110001,130.5,124.08506,12110900,751
2017-02-23,130.699997,130.699997,129.490005,130.009995,123.619118,17489000,752
2017-02-24,129.419998,130.259995,129.380005,130.259995,123.856781,18624500,753
2017-02-27,130.020004,130.429993,129.800003,130.419998,124.008995,12008700,754
2017-02-28,130.389999,130.449997,129.660004,130.020004,123.628639,16598600,755
2017-03-01,130.850006,131.679993,130.600006,131.440002,124.978813,25813800,756
2017-03-02,131.410004,131.429993,130.619995,130.779999,124.351265,19951400,757
2017-03-03,130.690002,131.059998,130.339996,131.020004,124.57946,13722700,758
2017-03-06,130.589996,130.949997,130.210007,130.729996,124.303741,12026200,759
2017-03-07,130.470001,131.080002,130.279999,130.509995,124.094513,15500900,760
2017-03-08,130.589996,131.149994,130.460007,130.740005,124.31324,15776000,761
2017-03-09,130.710007,131.020004,130.139999,130.839996,124.408348,20855300,762
2017-03-10,131.440002,131.600006,130.820007,131.389999,124.93129,21922600,763
2017-03-13,131.339996,131.639999,131.270004,131.610001,125.140465,10731600,764
2017-03-14,131.309998,131.360001,130.759995,131.289993,124.836174,14019700,765
2017-03-15,131.559998,132.410004,131.139999,132.100006,125.606369,22709100,766
2017-03-16,132.350006,132.350006,131.710007,132.009995,125.520813,18457300,767
2017-03-17,131.899994,132.039993,131.619995,131.690002,125.47699,21234500,768
2017-03-20,131.649994,132.110001,131.460007,131.809998,125.591293,10105200,769
2017-03-21,132.309998,132.429993,129.729996,129.809998,123.685677,35841900,770
2017-03-22,129.850006,130.820007,129.679993,130.690002,124.524178,29177900,771
2017-03-23,130.520004,130.880005,130.139999,130.360001,124.209717,20311700,772
2017-03-24,130.779999,131.289993,130.130005,130.630005,124.466988,22967600,773
2017-03-27,129.699997,131.070007,129.399994,130.839996,124.667038,18472400,774
2017-03-28,130.839996,132.029999,130.550003,131.639999,125.429329,23721900,775
2017-03-29,131.729996,132.300003,131.589996,132.25,126.010506,13710000,776
2017-03-30,132.199997,132.610001,132.080002,132.470001,126.220169,16092400,777
2017-03-31,132.279999,132.740005,132.130005,132.380005,126.134392,19841400,778
2017-04-03,132.490005,132.809998,131.559998,132.300003,126.058189,23700300,779
2017-04-04,131.919998,132.529999,131.869995,132.509995,126.258301,13400000,780
2017-04-05,132.699997,133.479996,131.720001,131.970001,125.743752,32011200,781
2017-04-06,132.100006,132.389999,131.699997,132.039993,125.810463,18832200,782
2017-04-07,132,132.369995,131.5,131.970001,125.743752,16743100,783
2017-04-10,132.100006,132.570007,131.660004,132.020004,125.791382,15619300,784
2017-04-11,131.899994,132.100006,130.5,131.449997,125.248283,33778400,785
2017-04-12,131.429993,131.539993,130.779999,130.919998,124.743286,15955200,786
2017-04-13,130.740005,131.509995,130.380005,130.399994,124.247818,23683000,787
2017-04-17,130.770004,131.5,130.720001,131.479996,125.276886,13325500,788
2017-04-18,131.039993,131.660004,130.949997,131.279999,125.086311,12841100,789
2017-04-19,131.850006,132.289993,131.309998,131.490005,125.286469,17764800,790
2017-04-20,132.020004,132.880005,131.820007,132.589996,126.334526,21977900,791
2017-04-21,132.710007,132.759995,132.220001,132.559998,126.305954,22454900,792
2017-04-24,134.029999,134.289993,133.800003,134.160004,127.830467,22469900,793
2017-04-25,134.600006,135.369995,134.479996,135.130005,128.7547,19384400,794
2017-04-26,135.179993,135.509995,134.860001,134.940002,128.573639,25398500,795
2017-04-27,135.270004,135.75,135.190002,135.75,129.345428,16136500,796
2017-04-28,136.289993,136.339996,135.770004,135.990005,129.574097,22771900,797
2017-05-01,136.440002,137.380005,136.380005,137.199997,130.727005,24815500,798
2017-05-02,137.369995,137.490005,137.020004,137.429993,130.946182,18345100,799
2017-05-03,137.119995,137.169998,136.619995,136.990005,130.526932,23827600,800
2017-05-04,136.970001,137.429993,136.559998,137.039993,130.574554,14630100,801
2017-05-05,137.389999,137.539993,136.880005,137.539993,131.050949,19330700,802
2017-05-08,137.610001,137.839996,137.330002,137.839996,131.336823,13279900,803
2017-05-09,138.050003,138.630005,137.929993,138.320007,131.794159,28426100,804
2017-05-10,138.399994,138.449997,137.910004,138.399994,131.870392,20499400,805
2017-05-11,138.020004,138.330002,137.380005,138.289993,131.765533,27232100,806
2017-05-12,138.350006,138.630005,138.229996,138.600006,132.060989,19738600,807
2017-05-15,138.660004,139.119995,138.529999,139.039993,132.480179,20481300,808
2017-05-16,139.399994,139.639999,138.990005,139.619995,133.032852,21786000,809
2017-05-17,138.509995,138.770004,136.050003,136.070007,129.650345,55642200,810
2017-05-18,136.020004,137.720001,135.869995,137.259995,130.784195,41319900,811
2017-05-19,137.75,138.419998,137.660004,137.839996,131.336823,36730100,812
2017-05-22,138.149994,139.070007,138.100006,139,132.442093,19509700,813
2017-05-23,139.410004,139.419998,138.779999,139.139999,132.575485,19687500,814
2017-05-24,139.559998,139.850006,139.169998,139.779999,133.185257,15891900,815
2017-05-25,140.309998,141.330002,140.009995,140.970001,134.319138,23928600,816
2017-05-26,141,141.279999,140.809998,141.220001,134.557358,13851600,817
2017-05-30,141.149994,141.509995,141.059998,141.339996,134.671692,20306400,818
2017-05-31,141.839996,141.839996,140.570007,141.289993,134.624054,33229400,819
2017-06-01,141.580002,141.899994,140.979996,141.839996,135.148056,20120700,820
2017-06-02,142.339996,143.490005,142.110001,143.460007,136.69165,37222900,821
2017-06-05,143.449997,143.679993,143.229996,143.429993,136.663086,15727500,822
2017-06-06,143.259995,143.729996,142.649994,142.860001,136.119995,22393000,823
2017-06-07,143.259995,143.539993,142.600006,143.419998,136.653549,18842400,824
2017-06-08,143.740005,143.800003,142.789993,143.570007,136.796494,25417400,825
2017-06-09,143.740005,143.899994,138.110001,139.979996,133.375854,109783700,826
2017-06-12,138.800003,139.479996,137.470001,139.229996,132.66124,104454000,827
2017-06-13,140.009995,140.559998,139.279999,140.360001,133.73793,51193000,828
2017-06-14,140.929993,140.929993,138.619995,139.75,133.156708,60093800,829
2017-06-15,138.339996,139.279999,137.490005,139.130005,132.565964,55145200,830
2017-06-16,138.679993,138.779999,137.639999,138.149994,131.990799,48087400,831
2017-06-19,139.490005,140.589996,139.279999,140.460007,134.19783,39626500,832
2017-06-20,140.320007,140.5,139.309998,139.360001,133.146835,40935100,833
2017-06-21,139.679993,140.809998,139.589996,140.740005,134.465317,35743400,834
2017-06-22,140.960007,141.220001,140.339996,140.699997,134.427139,24099100,835
2017-06-23,140.539993,141.419998,140.149994,141.240005,134.943069,21654300,836
2017-06-26,142.050003,142.289993,140.270004,140.580002,134.312485,34411100,837
2017-06-27,140.050003,140.220001,138.020004,138.029999,131.876129,65957800,838
2017-06-28,138.539993,140.139999,137.740005,140.020004,133.777451,57427200,839
2017-06-29,139.440002,139.440002,136.25,137.589996,131.45578,88769400,840
2017-06-30,137.979996,138.669998,137.190002,137.639999,131.503525,68898300,841
2017-07-03,138.270004,138.429993,136.100006,136.190002,130.118195,32797000,842
2017-07-05,136.619995,137.899994,136.160004,137.529999,131.398422,42116600,843
2017-07-06,136.479996,137.059998,135.800003,136.289993,130.213715,48430500,844
2017-07-07,136.75,138.130005,136.740005,137.759995,131.61821,36970400,845
2017-07-10,137.850006,138.990005,137.5,138.660004,132.478043,24853500,846
2017-07-11,138.460007,139.220001,137.940002,139.050003,132.850677,31517700,847
2017-07-12,140.240005,140.860001,139.960007,140.699997,134.427139,36045800,848
2017-07-13,140.869995,141.350006,140.600006,141.009995,134.723251,31073600,849
2017-07-14,141.639999,142.300003,141.190002,142.119995,135.783768,34544800,850
2017-07-17,142.270004,142.690002,141.919998,142.190002,135.850677,25343200,851
2017-07-18,142.089996,143.169998,141.639999,143.139999,136.758362,25748500,852
2017-07-19,143.559998,144.190002,143.5,143.979996,137.560898,33752300,853
2017-07-20,144.350006,144.440002,143.520004,144.169998,137.742371,36139400,854
2017-07-21,143.639999,144.110001,143.350006,144.110001,137.685089,39697100,855
2017-07-24,144.089996,144.869995,143.919998,144.770004,138.315643,26712700,856
2017-07-25,144.289993,144.740005,144.009995,144.399994,137.962173,28120900,857
2017-07-26,144.759995,144.949997,144.529999,144.869995,138.41124,18610600,858
2017-07-27,145.820007,145.960007,142.300003,143.960007,137.541779,80665900,859
2017-07-28,143.100006,144.080002,142.869995,143.839996,137.427109,38013200,860
2017-07-31,144.25,144.429993,142.919998,143.229996,136.844299,33848600,861
2017-08-01,143.720001,143.759995,143.119995,143.559998,137.159592,20149400,862
2017-08-02,144.490005,144.520004,142.610001,143.949997,137.532196,41769700,863
2017-08-03,144.089996,144.169998,143.130005,143.389999,136.997177,27112800,864
2017-08-04,143.710007,143.970001,143.059998,143.649994,137.245621,29472900,865
2017-08-07,143.910004,144.559998,143.710007,144.559998,138.115021,17933900,866
2017-08-08,144.279999,145.470001,143.899994,144.309998,137.876114,30810400,867
2017-08-09,143.119995,144.190002,142.789993,144.119995,137.694641,36169500,868
2017-08-10,143.300003,143.399994,140.889999,141.029999,134.742401,63331700,869
2017-08-11,141.220001,142.410004,140.899994,142.100006,135.764709,45862500,870
2017-08-14,143.229996,144.149994,143.190002,143.929993,137.513077,34161000,871
2017-08-15,144.289993,144.300003,143.639999,144.029999,137.608688,25509200,872
2017-08-16,144.389999,144.960007,143.800003,144.279999,137.847488,31913000,873
2017-08-17,143.720001,143.940002,141.330002,141.330002,135.029022,70191000,874
2017-08-18,141.410004,142.199997,140.649994,141.229996,134.933472,60751900,875
2017-08-21,141.220001,141.529999,140.179993,141.050003,134.76149,37111500,876
2017-08-22,141.809998,143.350006,141.759995,143.199997,136.815643,36294200,877
2017-08-23,142.479996,143.009995,142.380005,142.690002,136.328369,25702300,878
2017-08-24,143.009995,143.169998,141.470001,142.270004,135.927139,38160800,879
2017-08-25,142.820007,143.179993,141.779999,141.970001,135.640503,26380400,880
2017-08-28,142.399994,142.740005,141.949997,142.410004,136.060852,15362100,881
2017-08-29,141.190002,143.210007,141.059998,142.970001,136.595901,24498300,882
2017-08-30,143.089996,144.889999,143,144.649994,138.200989,33642700,883
2017-08-31,145.059998,146.210007,144.979996,146.199997,139.681885,38480700,884
2017-09-01,146.389999,146.589996,145.610001,146,139.49086,22293600,885
2017-09-05,145.570007,145.880005,143.600006,144.690002,138.239243,44794300,886
2017-09-06,145.059998,145.460007,144.080002,145.130005,138.659622,30722700,887
2017-09-07,145.399994,145.839996,144.940002,145.470001,138.984451,22721100,888
2017-09-08,145.279999,145.350006,144.059998,144.210007,137.780579,27890100,889
2017-09-11,145.339996,146.119995,145.300003,145.869995,139.366638,27126300,890
2017-09-12,146.279999,146.410004,145.529999,146.220001,139.700989,30256700,891
2017-09-13,145.970001,146.440002,145.729996,146.419998,139.892151,28450900,892
2017-09-14,145.850006,146.289993,145.470001,145.559998,139.070404,35296400,893
2017-09-15,145.529999,146.589996,145.289993,146.059998,139.548187,46422400,894
2017-09-18,145.910004,146.369995,145.110001,145.550003,139.365265,24858200,895
2017-09-19,145.809998,146.009995,145.309998,145.800003,139.604645,20871200,896
2017-09-20,145.75,145.910004,144.229996,145.350006,139.173737,34236200,897
2017-09-21,145.25,145.259995,143.949997,144.460007,138.321625,28841800,898
2017-09-22,144,144.529999,143.850006,144.320007,138.187485,21702400,899
2017-09-25,143.75,143.830002,142.100006,142.800003,136.732101,54947700,900
2017-09-26,143.529999,143.800003,142.669998,143.169998,137.086411,29628800,901
2017-09-27,143.929993,145,143.570007,144.460007,138.321625,33249400,902
2017-09-28,144.110001,144.559998,143.779999,144.410004,138.273666,24149400,903
2017-09-29,144.699997,145.559998,144.320007,145.449997,139.269516,43102400,904
2017-10-02,145.669998,146.169998,144.929993,145.580002,139.393982,27351300,905
2017-10-03,145.770004,146.059998,145.449997,145.889999,139.690811,19715200,906
2017-10-04,145.610001,146.339996,145.470001,146.029999,139.824844,26381100,907
2017-10-05,146.559998,147.539993,146.410004,147.460007,141.194092,31562400,908
2017-10-06,146.960007,147.660004,146.960007,147.660004,141.38562,23561100,909
2017-10-09,147.850006,148.009995,147.300003,147.490005,141.222809,13704800,910
2017-10-10,147.990005,148.139999,146.949997,147.600006,141.328171,19223100,911
2017-10-11,147.529999,148.070007,147.339996,148.039993,141.749451,12439100,912
2017-10-12,147.820007,148.350006,147.619995,147.770004,141.490906,14513500,913
2017-10-13,148.369995,148.509995,147.779999,148.339996,142.036713,18409900,914
2017-10-16,148.710007,148.889999,148.389999,148.850006,142.52504,21809400,915
2017-10-17,148.800003,149.059998,148.570007,149.039993,142.706955,13138200,916
2017-10-18,149.190002,149.210007,148.639999,148.860001,142.534592,17218200,917
2017-10-19,147.990005,148.330002,147.270004,148.309998,142.007996,27680300,918
2017-10-20,148.910004,149.039993,148.529999,148.710007,142.390991,30173300,919
2017-10-23,149.020004,149.029999,147.529999,147.740005,141.462234,29297100,920
2017-10-24,148.029999,148.300003,147.440002,147.990005,141.701584,20289500,921
2017-10-25,147.699997,148.179993,146.330002,147.429993,141.165344,36179100,922
2017-10-26,147.339996,147.710007,146.919998,146.960007,140.715378,28230200,923
2017-10-27,149.429993,151.520004,149.199997,151.240005,144.813492,60165100,924
2017-10-30,151.130005,152.190002,150.990005,151.580002,145.139023,31733400,925
2017-10-31,152.070007,152.369995,151.630005,152.149994,145.684799,26319300,926
2017-11-01,152.759995,152.830002,151.5,152.100006,145.636948,29481600,927
2017-11-02,151.929993,151.990005,150.770004,151.809998,145.359268,31017400,928
2017-11-03,152.360001,153.289993,151.839996,153.270004,146.757217,26199200,929
2017-11-06,153.149994,153.850006,153.100006,153.789993,147.255051,28693900,930
2017-11-07,153.669998,154.080002,153.339996,153.880005,147.341354,21333100,931
2017-11-08,153.800003,154.539993,153.619995,154.5,147.934967,17373500,932
2017-11-09,153.229996,153.770004,152.110001,153.690002,147.159348,40594500,933
2017-11-10,153.330002,153.800003,153.059998,153.679993,147.149796,20150800,934
2017-11-13,153.100006,154.070007,153.100006,153.869995,147.331757,12522400,935
2017-11-14,153.330002,153.5,152.570007,153.309998,146.795502,25173800,936
2017-11-15,152.649994,153,151.779999,152.589996,146.10614,24808000,937
2017-11-16,153.360001,154.889999,153.330002,154.539993,147.973221,34790600,938
2017-11-17,154.580002,154.690002,153.800003,153.949997,147.408295,28725800,939
2017-11-20,154.059998,154.199997,153.610001,153.830002,147.293457,21143900,940
2017-11-21,154.559998,155.570007,154.490005,155.5,148.892456,20147800,941
2017-11-22,155.639999,155.839996,155.339996,155.690002,149.074341,17299000,942
2017-11-24,155.850006,156.309998,155.759995,156.259995,149.620132,8280600,943
2017-11-27,156.210007,156.559998,155.830002,156.190002,149.553162,22653400,944
2017-11-28,156.539993,156.690002,155.699997,156.589996,149.936111,25227300,945
2017-11-29,156.410004,156.449997,153.119995,153.860001,147.322128,71986300,946
2017-11-30,154.509995,155.449997,154.149994,155.149994,148.557327,56595500,947
2017-12-01,154.199997,155.240005,152.259995,154.490005,147.9254,59015800,948
2017-12-04,155.460007,155.630005,152.559998,152.710007,146.221024,51319100,949
2017-12-05,152.679993,154.550003,152.100006,152.809998,146.316757,40604200,950
2017-12-06,152.240005,153.740005,152.059998,153.5,146.977448,28647800,951
2017-12-07,153.490005,154.460007,153.330002,154.020004,147.475327,32666200,952
2017-12-08,155.149994,155.529999,154.460007,154.699997,148.126465,28081700,953
2017-12-11,154.770004,155.949997,154.759995,155.899994,149.275436,20821500,954
2017-12-12,155.830002,156.149994,155.360001,155.690002,149.074341,20310300,955
2017-12-13,156.320007,156.490005,155.759995,155.990005,149.361633,24418500,956
2017-12-14,156.259995,156.660004,155.710007,155.880005,149.256317,24594700,957
2017-12-15,156.490005,157.820007,156.229996,157.649994,150.951096,49816200,958
2017-12-18,158.360001,158.770004,158.070007,158.639999,152.216644,26844500,959
2017-12-19,158.339996,158.5,157.259995,157.699997,151.314728,31415000,960
2017-12-20,158.25,158.279999,156.910004,157.529999,151.151596,38972600,961
2017-12-21,157.75,158.25,157.369995,157.550003,151.170837,18638700,962
2017-12-22,157.309998,157.429993,156.949997,157.369995,150.998093,23330400,963
2017-12-26,156.490005,156.720001,155.949997,156.520004,150.18251,21918700,964
2017-12-27,156.529999,156.960007,156.389999,156.539993,150.201691,22388200,965
2017-12-28,157.039993,157.070007,156.539993,156.729996,150.384003,25393800,966
2017-12-29,156.869995,156.899994,155.699997,155.759995,149.453278,33186000,967
2018-01-02,156.559998,158.529999,156.169998,158.490005,152.072784,32573300,968
2018-01-03,158.639999,160.169998,158.610001,160.029999,153.550385,29383600,969
2018-01-04,160.580002,160.789993,160.080002,160.309998,153.819031,24776100,970
2018-01-05,161.070007,162.029999,160.770004,161.919998,155.363876,26992300,971
2018-01-08,161.919998,162.630005,161.860001,162.550003,155.968399,23159100,972
2018-01-09,162.869995,163.039993,162.070007,162.559998,155.977951,24782400,973
2018-01-10,161.839996,162.210007,161.119995,162.179993,155.613358,34004000,974
2018-01-11,162.460007,163.300003,162.210007,163.289993,156.678421,20473500,975
2018-01-12,163.149994,164.660004,162.940002,164.490005,157.829849,37762700,976
2018-01-16,165.580002,166.419998,163.529999,164.020004,157.37883,41231800,977
2018-01-17,164.800003,166.039993,164,165.789993,159.077164,33849900,978
2018-01-18,165.529999,166.199997,165.139999,165.820007,159.105988,26432200,979
2018-01-19,166.309998,166.610001,165.539993,166.339996,159.604965,38937600,980
2018-01-22,166.279999,168.119995,166.089996,168.119995,161.31282,26081400,981
2018-01-23,168.639999,169.660004,168.559998,169.509995,162.646561,37989700,982
2018-01-24,169.869995,170.240005,167.440002,168.410004,161.591095,54287400,983
2018-01-25,169.570007,169.630005,167.809998,168.350006,161.533539,28925000,984
2018-01-26,169.289993,170.949997,168.960007,170.929993,164.009079,32038200,985
2018-01-29,170.570007,170.910004,169.740005,170.100006,163.212723,37277800,986
2018-01-30,168.550003,169.419998,167.820007,168.699997,161.869354,44987700,987
2018-01-31,169.649994,169.990005,168.339996,169.399994,162.541016,42449200,988
2018-02-01,168.100006,169.729996,167.419998,167.960007,161.159363,38037900,989
2018-02-02,167.300003,167.699997,164.470001,164.610001,157.944946,68478100,990
2018-02-05,163.070007,165.75,158,158.119995,151.717743,105372200,991
2018-02-06,155.809998,162.509995,155.100006,162.309998,155.738113,118537900,992
2018-02-07,161.789993,163.550003,160.199997,160.210007,153.723114,91028300,993
2018-02-08,160.619995,160.800003,153.449997,153.449997,147.236862,94184800,994
2018-02-09,155.619995,157.240005,150.130005,156.100006,149.779526,113836600,995
2018-02-12,157.699997,159.949997,156.460007,158.869995,152.437424,63050600,996
2018-02-13,157.960007,160.009995,157.720001,159.690002,153.224213,31785600,997
2018-02-14,158.75,162.929993,158,162.679993,156.093079,52107400,998
2018-02-15,164.139999,165.699997,162.440002,165.699997,158.990829,51633900,999
2018-02-16,165.160004,166.759995,164.679993,164.960007,158.280823,62256300,1000
2018-02-20,164.380005,166.679993,164.309998,165.289993,158.597412,36785600,1001
2018-02-21,166.100006,167.720001,164.720001,164.820007,158.146484,41161800,1002
2018-02-22,165.539993,166.419998,164.380005,164.800003,158.127274,37074400,1003
2018-02-23,166.130005,168.169998,165.449997,168.169998,161.360779,50096900,1004
2018-02-26,168.960007,170.399994,168.820007,170.399994,163.500534,39266700,1005
2018-02-27,170.449997,170.729996,168.210007,168.289993,161.475922,42209900,1006
2018-02-28,169.25,169.800003,167.100006,167.210007,160.439713,42936300,1007
2018-03-01,167.300003,168.070007,163,164.479996,157.820236,76809900,1008
2018-03-02,162.5,166.279999,161.960007,165.990005,159.269104,57445100,1009
2018-03-05,165.210007,168.259995,164.589996,167.830002,161.034622,38540200,1010
2018-03-06,168.649994,169.110001,167.479996,168.539993,161.715866,29480900,1011
2018-03-07,167.25,169.070007,166.960007,168.929993,162.090042,34609400,1012
2018-03-08,169.630005,169.979996,168.949997,169.860001,162.982422,25828400,1013
2018-03-09,171.070007,173.160004,170.820007,173.160004,166.148773,38310500,1014
2018-03-12,173.669998,174.479996,173.279999,174.080002,167.03157,37635000,1015
2018-03-13,174.479996,175.210007,171.270004,171.710007,164.757523,55638900,1016
2018-03-14,172.610001,172.740005,170.929993,171.679993,164.728699,40536400,1017
2018-03-15,171.800003,172.529999,170.899994,171.529999,164.584778,28810400,1018
2018-03-16,171.820007,172.199997,170.940002,171.020004,164.095398,31176700,1019
2018-03-19,169.100006,169.220001,165.639999,167.100006,160.594269,71395100,1020
2018-03-20,167.169998,168.039993,166.610001,167.649994,161.122849,34075700,1021
2018-03-21,167.210007,168.759995,166.190002,166.919998,160.42128,43863500,1022
2018-03-22,164.610001,165.770004,162.589996,162.800003,156.46167,66607300,1023
2018-03-23,162.610001,163.300003,158.429993,158.509995,152.338699,80110400,1024
2018-03-26,161.720001,164.600006,159.160004,164.399994,157.999344,57481500,1025
2018-03-27,165.619995,165.619995,157.679993,159.080002,152.886475,78889100,1026
2018-03-28,158.169998,159.779999,156.039993,157.25,151.127747,89369700,1027
2018-03-29,158.100006,161.710007,156.630005,160.130005,153.89563,68692600,1028
2018-04-02,158.990005,159.740005,153.880005,155.509995,149.455475,85549400,1029
2018-04-03,156.869995,157.919998,154.440002,157.259995,151.13736,64090000,1030
2018-04-04,154.220001,160.229996,154.039993,159.740005,153.520798,65768700,1031
2018-04-05,161.330002,161.580002,159.479996,160.649994,154.395386,43054900,1032
2018-04-06,158.880005,160.460007,155.880005,156.630005,150.531906,59870900,1033
2018-04-09,157.979996,160.880005,157.460007,157.729996,151.589066,41810400,1034
2018-04-10,160.210007,161.729996,159.070007,161.210007,154.933624,48296800,1035
